,sigmaritan,artistName,trackName,msPlayed,duration,minutes
140818,nicolae_dubenco,Holy Mob,Hol' Up,182095,182096.0,3.0349333333333335
140821,arina_coroliuc,Joe Dassin,Ça va pas changer le monde,182093,182093.0,3.034883333333333
140822,vasile_papaluta,Unknown Brain,Roots,182076,182076.0,3.0346
140825,nicolae_dubenco,Purple Posse,Phonk It Up,182068,182069.0,3.034483333333333
140826,arina_coroliuc,José Feliciano,Feliz Navidad,182045,182067.0,3.03445
140828,vasile_papaluta,José Feliciano,Feliz Navidad,182306,182067.0,3.03445
140833,elena_timbur,José Feliciano,Feliz Navidad,182184,182067.0,3.03445
140839,vasile_papaluta,Marc Benjamin,With Me,182056,182056.0,3.0342666666666664
140841,elena_timbur,Michael Johnston,Make It Easy,182049,182050.0,3.0341666666666667
140842,vladimir_stojoc,Raimu,Botanicals,182045,182045.0,3.0340833333333332
140843,arina_coroliuc,Brain Power Amadeus,Rondo Alla Turca (Turkish March),182044,182044.0,3.0340666666666665
140844,vasile_papaluta,One Direction,Over Again,182040,182040.0,3.034
140848,irina_tiora,Inon Zur,Fallout 4 Main Theme,182021,182022.0,3.0337
140849,vasile_papaluta,INNA,No Help,182019,182019.0,3.03365
140852,irina_tiora,Oceans Ahead,The Way,182016,182017.0,3.0336166666666666
140853,vasile_papaluta,One Direction,One Thing - Acoustic,182005,182005.0,3.0334166666666667
140856,vasile_papaluta,VINAI,Rise Up (feat. Vamero),182000,182000.0,3.033333333333333
140858,vasile_papaluta,BLNDSIDE,Can't Lose,182000,182000.0,3.033333333333333
140863,andreea_covalevschi,Meat Puppets,"Oh, Me",182000,182000.0,3.033333333333333
140866,vasile_papaluta,ellis,The Taste,181968,182000.0,3.033333333333333
140898,arina_coroliuc,Ron Adelaar,Reprise,182000,182000.0,3.033333333333333
140904,vasile_papaluta,ItaloBrothers,Sleep When We're Dead - Video Edit,182000,182000.0,3.033333333333333
140908,arina_coroliuc,Madison Mars,Out Of Touch - Madison Mars Edit,182000,182000.0,3.033333333333333
140924,irina_tiora,Les Gold,Outside,181986,181987.0,3.0331166666666665
140925,arina_coroliuc,X Ambassadors,Renegades - Live Session / Acoustic Version,181986,181987.0,3.0331166666666665
140927,alex_clefos,Three Days Grace,Chalk Outline,181986,181987.0,3.0331166666666665
140929,vasile_papaluta,CLC,No,181975,181976.0,3.0329333333333333
140937,marius_sclearuc,Am Fost La Munte Și Mi-a Plăcut,Pavel Puiut Si Birocratia,181973,181974.0,3.0329
140938,marius_purici,Cheloo,Unde Se Termină Visele,181973,181973.0,3.0328833333333334
140939,nicolae_gherman,Cheloo,Unde Se Termină Visele,181973,181973.0,3.0328833333333334
140941,vasile_papaluta,Consoul Trainin,Obsession (feat. Steven Aderinto & DuoViolins),181972,181972.0,3.0328666666666666
140950,andreea_covalevschi,Janko Nilovic,Hippocampus,181951,181952.0,3.0325333333333333
140963,arina_coroliuc,BexPainx,Saviour,181942,181943.0,3.032383333333333
140964,alex_clefos,Discrepancies,Control,181941,181941.0,3.03235
141114,vladimir_stojoc,cxlt.,After The Rain,181935,181935.0,3.03225
141115,vasile_papaluta,ItaloBrothers,Stay,181932,181933.0,3.032216666666667
141116,vasile_papaluta,Wes Nelson,Nice To Meet Ya (feat. Yxng Bane),181918,181919.0,3.0319833333333333
141117,vasile_papaluta,AXMO,Paralyzed,181908,181909.0,3.031816666666667
141119,eduard_balamatiuc,Zedd,365,181899,181900.0,3.0316666666666667
141120,andreea_covalevschi,Lead Belly,Where Did You Sleep Last Night,181892,181893.0,3.03155
141123,alex_clefos,Fivefold,All of Me,181893,181893.0,3.03155
141135,elena_timbur,Linkin Park,The Messenger,181893,181893.0,3.03155
141142,elena_timbur,Hailee Steinfeld,Starving,181786,181880.0,3.0313333333333334
141144,vasile_papaluta,TRVNSPORTER,Insidious,181875,181875.0,3.03125
141148,vasile_papaluta,Justus,Forever Alive,181874,181875.0,3.03125
141149,arina_coroliuc,Doda,Don't Wanna Hide,181874,181875.0,3.03125
141150,denis_smocvin,VIZE,End of Slaphouse,181875,181875.0,3.03125
141154,denis_smocvin,Ai Mori,Электро,181874,181875.0,3.03125
141158,vasile_papaluta,Papa Roach,Dying To Believe,181854,181854.0,3.0309
141354,vasile_papaluta,LEE SUHYUN,ALIEN,181853,181853.0,3.030883333333333
141361,vladimir_stojoc,YUNGBLUD,mars,181837,181838.0,3.0306333333333333
141362,denis_smocvin,YUNGBLUD,mars,173600,181838.0,3.0306333333333333
141363,vasile_papaluta,YUNGBLUD,mars,181837,181838.0,3.0306333333333333
141364,arina_coroliuc,Sam Smith,I'm Not The Only One,239316,181826.0,3.0304333333333333
141365,marius_purici,Marshmello,One Thing Right,181823,181824.0,3.0304
141369,denis_smocvin,Avicii,Lonely Together (feat. Rita Ora),181812,181812.0,3.0302
141375,nicolae_gherman,Playboi Carti,Magnolia,181812,181812.0,3.0302
141380,irina_tiora,Avicii,Lonely Together (feat. Rita Ora),181812,181812.0,3.0302
141386,vasile_papaluta,Honey Dijon,"Work (feat. Dave Giles II, Cor.Ece & Mike Dunn)",180501,181801.0,3.0300166666666666
141388,vlada_pulbere,Irma,I Know,181786,181787.0,3.0297833333333335
141390,arina_coroliuc,anees,too good to be true,181749,181750.0,3.029166666666667
141391,vasile_papaluta,2Scratch,Lady,181747,181748.0,3.0291333333333332
141400,vasile_papaluta,DaBaby,ROCKSTAR (feat. Roddy Ricch),181733,181733.0,3.0288833333333334
141404,eduard_balamatiuc,DaBaby,ROCKSTAR (feat. Roddy Ricch),176191,181733.0,3.0288833333333334
141411,nicolae_gherman,DaBaby,ROCKSTAR (feat. Roddy Ricch),181733,181733.0,3.0288833333333334
141413,vasile_papaluta,Joel Corry,I Wish (feat. Mabel),175264,181728.0,3.0288
141423,vasile_papaluta,Unknown Brain,Distortion,181727,181728.0,3.0288
141428,vlada_pulbere,Josh A,Suicidal Thoughts,181727,181728.0,3.0288
141434,vasile_papaluta,Masked Wolf,Switch,181720,181720.0,3.0286666666666666
141435,eduard_balamatiuc,Diplo,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",181720,181720.0,3.0286666666666666
141446,eduard_balamatiuc,Diplo,Welcome to the Party (feat. Zhavia),181560,181720.0,3.0286666666666666
141485,vasile_papaluta,Diplo,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",181720,181720.0,3.0286666666666666
141542,vasile_papaluta,DaBaby,Masterpiece,181714,181714.0,3.028566666666667
141543,nicolae_gherman,DaBaby,Masterpiece,181714,181714.0,3.028566666666667
141544,nicolae_dubenco,Lil Double 0,U Sellin Dope,181714,181714.0,3.028566666666667
141546,eduard_balamatiuc,NF,Chasing_(Demo),181714,181714.0,3.028566666666667
141547,arina_coroliuc,NF,Chasing_(Demo),181714,181714.0,3.028566666666667
141548,vasile_papaluta,NF,Chasing_(Demo),181714,181714.0,3.028566666666667
141552,vlada_pulbere,Alec Benjamin,Boy In The Bubble,181705,181705.0,3.0284166666666668
141553,vasile_papaluta,Dread Pitt,The Mission,181700,181700.0,3.0283333333333333
141554,arina_coroliuc,Nicki Minaj,Fractions,181690,181690.0,3.0281666666666665
141555,vladimir_stojoc,Zmeyev,Chill Days,181689,181689.0,3.02815
141558,vasile_papaluta,The Kid LAROI,GO (feat. Juice WRLD),181688,181688.0,3.0281333333333333
141560,vasile_papaluta,Tenca,Самурай,181687,181687.0,3.0281166666666666
141561,nicolae_gherman,Dave,Law Of Attraction (feat. Snoh Aalegra),181676,181676.0,3.0279333333333334
141563,marius_purici,Avicii,Without You (feat. Sandro Cavazza),181672,181673.0,3.0278833333333335
141564,nicolae_gherman,Avicii,Without You (feat. Sandro Cavazza),181672,181673.0,3.0278833333333335
141565,denis_smocvin,Avicii,Without You (feat. Sandro Cavazza),181672,181673.0,3.0278833333333335
141571,arina_coroliuc,Avicii,Without You (feat. Sandro Cavazza),181672,181673.0,3.0278833333333335
141572,irina_tiora,Avicii,Without You (feat. Sandro Cavazza),181672,181673.0,3.0278833333333335
141577,andreea_covalevschi,Neurosis,Self-Taught Infection,181640,181640.0,3.0273333333333334
141579,vlada_pulbere,Sohodolls,Bang Bang Bang Bang,181640,181640.0,3.0273333333333334
141586,elena_timbur,Sohodolls,Bang Bang Bang Bang,181640,181640.0,3.0273333333333334
141617,arina_coroliuc,Sohodolls,Bang Bang Bang Bang,181640,181640.0,3.0273333333333334
141630,vladimir_stojoc,Celestial Alignment,Heading Home,181636,181636.0,3.0272666666666668
141631,arina_coroliuc,HYBS,Ride,165766,181623.0,3.02705
141632,nicolae_gherman,Husky,Аферист,181621,181622.0,3.0270333333333332
141633,vlada_pulbere,Nogymx,bikes at the pier,181621,181622.0,3.0270333333333332
141634,vladimir_stojoc,steezy prime,campfire,181621,181622.0,3.0270333333333332
141642,vasile_papaluta,TREASURE,I LOVE YOU,181618,181618.0,3.0269666666666666
141648,arina_coroliuc,Jeremy Zucker,comethru,181613,181613.0,3.026883333333333
141650,arina_coroliuc,Zita,Watermelon Sugar,181610,181611.0,3.02685
141652,arina_coroliuc,Emilian Lewis,Butterflies,181607,181607.0,3.0267833333333334
141653,vasile_papaluta,The Vamps,Would You,181600,181600.0,3.026666666666667
141660,nicolae_gherman,Pivot Gang,Blood,181585,181586.0,3.0264333333333333
141661,nicolae_gherman,BROCKHAMPTON,INFATUATION,181577,181577.0,3.026283333333333
141664,arina_coroliuc,Andy Grammer,Always,181571,181572.0,3.0262
141666,vasile_papaluta,J. Worra,Wasteland (feat. Little Boots),177716,181560.0,3.026
141671,nicolae_gherman,Dave,System (feat. WizKid),181550,181550.0,3.0258333333333334
141674,arina_coroliuc,Christoph Willibald Gluck,"Orfeo ed Euridice, Wq. 30 (Arranged by Sgambati): Melodie dell'Orfeo",181546,181547.0,3.0257833333333335
141676,arina_coroliuc,Andi,Money,181538,181538.0,3.0256333333333334
141678,eduard_balamatiuc,Otilia,Nu Pot,181538,181538.0,3.0256333333333334
141679,irina_tiora,Yola,I Don't Wanna Lie,181535,181535.0,3.0255833333333335
141680,eduard_balamatiuc,Lennon Stella,Older Than I Am,181533,181533.0,3.02555
141681,vasile_papaluta,Green Day,Basket Case,181533,181533.0,3.02555
141684,arina_coroliuc,Lennon Stella,Older Than I Am,181533,181533.0,3.02555
141688,elena_timbur,Alec Benjamin,If We Have Each Other,181425,181522.0,3.0253666666666668
141689,vladimir_stojoc,Alec Benjamin,If We Have Each Other,181522,181522.0,3.0253666666666668
141690,vlada_pulbere,Alec Benjamin,If We Have Each Other,181522,181522.0,3.0253666666666668
141691,arina_coroliuc,Alec Benjamin,If We Have Each Other,181522,181522.0,3.0253666666666668
141692,vasile_papaluta,KRAK'N,Lean,181512,181513.0,3.0252166666666667
141704,andreea_covalevschi,Marilyn Manson,Disposable Teens,181506,181507.0,3.0251166666666665
141706,marius_purici,Nurminsky,Уйду с мыслями,181500,181500.0,3.025
141708,vasile_papaluta,M.I.M.E,Circles,181500,181500.0,3.025
141714,vasile_papaluta,Internet Money,Lemonade - Remix,181495,181496.0,3.0249333333333333
141715,vasile_papaluta,Internet Money,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],181495,181496.0,3.0249333333333333
141716,denis_smocvin,Jimmy Eat World,Bleed American,181493,181493.0,3.0248833333333334
141717,vasile_papaluta,Campfire,Welcome to The Future,181487,181488.0,3.0248
141723,arina_coroliuc,Tom Ferry,Don't Tell Me Lies,181484,181485.0,3.02475
141725,vasile_papaluta,KARD,GUNSHOT,181480,181480.0,3.0246666666666666
141726,nicolae_gherman,The Arcs,Searching the Blue,181480,181480.0,3.0246666666666666
141736,vlada_pulbere,Giant Rooks,Heat Up - Home Session,173746,181477.0,3.0246166666666667
141737,alex_clefos,Two Feet,Love Is a Bitch,181466,181467.0,3.02445
141751,vlada_pulbere,Two Feet,Love Is a Bitch,181466,181467.0,3.02445
141755,marius_purici,Timeflies,Back When We Were Kids,181465,181465.0,3.0244166666666668
141758,nicolae_gherman,s0cliché,Lotus,181463,181463.0,3.024383333333333
141760,vlada_pulbere,Revoir,Chemistry,181463,181463.0,3.024383333333333
141761,vasile_papaluta,DOROFEEVA,gorit,181460,181461.0,3.02435
141762,nicolae_gherman,Sergey Trofimov,Город Сочи,181440,181440.0,3.024
141765,nicolae_gherman,Billie Holiday,All of Me,181826,181440.0,3.024
141767,vasile_papaluta,Khalid,Know Your Worth,181436,181436.0,3.0239333333333334
141772,vasile_papaluta,Adessa,"Женщина, я не танцую",181421,181422.0,3.0237
141777,vlada_pulbere,Timo Krantz,432,181416,181417.0,3.023616666666667
141779,vasile_papaluta,Eufeion,Music Is My Suicide - Radio Edit,181411,181412.0,3.0235333333333334
141786,nicolae_gherman,Vince Staples,PAPERCUTS,181412,181412.0,3.0235333333333334
141795,vasile_papaluta,OneRepublic,Somebody To Love,165432,181408.0,3.0234666666666667
141796,arina_coroliuc,Frances,Say It Again - Acoustic,181408,181408.0,3.0234666666666667
141797,arina_coroliuc,Gabrielle Aplin,Please Don't Say You Love Me,181400,181400.0,3.0233333333333334
141798,andreea_covalevschi,Terrorizer,Fear Of Napalm,181400,181400.0,3.0233333333333334
141804,nicolae_gherman,alt-J,Tessellate,182666,181400.0,3.0233333333333334
141807,vasile_papaluta,Benson Boone,GHOST TOWN - campfire version,181399,181399.0,3.0233166666666667
141808,irina_tiora,Hahlweg,GROUNDHOG DAY,181395,181395.0,3.02325
141814,nicolae_gherman,An-Ten-Nae,Way Up - Subp Yao Remix,181386,181387.0,3.0231166666666667
141827,nicolae_dubenco,Holy Mob,Tie the Rope,181374,181374.0,3.0229
141828,andreea_covalevschi,Kasabian,Twentyfourseven,181373,181373.0,3.022883333333333
141829,arina_coroliuc,James Bay,Us,181360,181360.0,3.022666666666667
141836,arina_coroliuc,Zara Larsson,Look What You've Done,181354,181354.0,3.0225666666666666
141838,nicolae_gherman,Coi Leray,At The Top (with Kodak Black & Mustard),181352,181352.0,3.0225333333333335
141839,vasile_papaluta,Mosees,Hey Mama,181333,181333.0,3.0222166666666666
141849,nicolae_dubenco,Inteus,Whole Lotta Schemin',181320,181321.0,3.0220166666666666
141852,vasile_papaluta,Maverick Sabre,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,181306,181306.0,3.0217666666666667
141853,vasile_papaluta,Prznt,Lambo Crazy,181301,181301.0,3.0216833333333333
141857,vasile_papaluta,Fearless Motivation,What Are You Fighting For (Motivational Speech),172680,181301.0,3.0216833333333333
141861,andreea_covalevschi,Betoven Collection,Waldstein (2nd Movement),181301,181301.0,3.0216833333333333
141875,vasile_papaluta,MiyaGi,Jamm,181284,181284.0,3.0214
141880,elena_timbur,Halsey,Bad At Love,181151,181279.0,3.021316666666667
141881,arina_coroliuc,Halsey,Bad At Love,181279,181279.0,3.021316666666667
141883,vasile_papaluta,Watt White,Breaking Point,181270,181271.0,3.0211833333333336
141884,arina_coroliuc,The Jackson 5,I Saw Mommy Kissing Santa Claus,181266,181267.0,3.0211166666666665
141885,arina_coroliuc,The Ronettes,Sleigh Ride,181266,181267.0,3.0211166666666665
141887,vasile_papaluta,The Ronettes,Sleigh Ride,181266,181267.0,3.0211166666666665
141892,elena_timbur,The Ronettes,Sleigh Ride,181192,181267.0,3.0211166666666665
141893,vasile_papaluta,The Jackson 5,I Saw Mommy Kissing Santa Claus,181266,181267.0,3.0211166666666665
141897,nicolae_gherman,BlocBoy JB,Look Alive (feat. Drake),181263,181263.0,3.02105
141898,nicolae_gherman,Индаблэк,Туда-обратно,181247,181248.0,3.0208
141899,elena_timbur,Meghan Trainor,Me Too,181086,181240.0,3.0206666666666666
141900,marius_sclearuc,MARO,"saudade, saudade",181226,181227.0,3.02045
141955,vasile_papaluta,Saint Chaos,Best Excuse,181226,181226.0,3.0204333333333335
141956,vasile_papaluta,The Faim,Summer Is a Curse,181216,181216.0,3.0202666666666667
141964,vladimir_stojoc,Tibeauthetraveler,Whispers,181209,181210.0,3.020166666666667
141965,eduard_balamatiuc,FINNEAS,What They'll Say About Us,187601,181210.0,3.020166666666667
141970,vasile_papaluta,Timati,Напоследок я скажу,181200,181200.0,3.02
141971,arina_coroliuc,Saucy Santana,Back It Up (feat. LightSkinKeisha),181176,181176.0,3.0196
141972,vladimir_stojoc,Weathers,I'm Not Ok,181173,181173.0,3.01955
141973,vlada_pulbere,ATEEZ,THANXX,181146,181147.0,3.0191166666666667
141974,andreea_covalevschi,Melvins,Honey Bucket,181146,181147.0,3.0191166666666667
141976,vasile_papaluta,JACKBOYS,GATTI,181144,181145.0,3.019083333333333
141979,arina_coroliuc,Liam Payne,All I Want (For Christmas),181144,181144.0,3.019066666666667
141980,vasile_papaluta,Liam Payne,All I Want (For Christmas),181144,181144.0,3.019066666666667
141981,nicolae_gherman,Nothing But Thieves,Trip Switch,181133,181133.0,3.018883333333333
141982,vasile_papaluta,Nothing But Thieves,Trip Switch,181146,181133.0,3.018883333333333
141984,nicolae_gherman,Kings of Leon,Ragoo,181133,181133.0,3.018883333333333
141987,denis_smocvin,Nothing But Thieves,Trip Switch,181146,181133.0,3.018883333333333
141998,elena_timbur,Sabrina Carpenter,Looking at Me,181120,181120.0,3.018666666666667
141999,vasile_papaluta,Sabrina Carpenter,Looking at Me,181120,181120.0,3.018666666666667
142002,arina_coroliuc,Sabrina Carpenter,Looking at Me,181120,181120.0,3.018666666666667
142004,vasile_papaluta,Wallows,Especially You,181120,181120.0,3.018666666666667
142008,vlada_pulbere,Sabrina Carpenter,Looking at Me,181120,181120.0,3.018666666666667
142022,irina_tiora,Monsta X,YOU CAN'T HOLD MY HEART,181111,181112.0,3.0185333333333335
142023,vasile_papaluta,Nessa Barrett,la di die (feat. jxdn) - DVBBS Remix,181112,181112.0,3.0185333333333335
142026,arina_coroliuc,INXS,Need You Tonight,172970,181107.0,3.01845
142027,vasile_papaluta,WJSN,UNNATURAL,181106,181107.0,3.01845
142028,vasile_papaluta,Watt White,Last One Standing,181105,181105.0,3.0184166666666665
142037,nicolae_gherman,AnnenMayKantereit,Nur wegen dir,181100,181101.0,3.01835
142041,vlada_pulbere,Dead Poet Society,American Blood,181097,181097.0,3.018283333333333
142042,irina_tiora,Dead Poet Society,American Blood,181097,181097.0,3.018283333333333
142044,andreea_covalevschi,Pixies,Is She Weird,181093,181093.0,3.0182166666666665
142064,marius_purici,Kam Michael,Force of Nature,181080,181080.0,3.018
142066,arina_coroliuc,Nossa,Mas Que Nada,181069,181069.0,3.0178166666666666
142067,nicolae_gherman,The Ink Spots,I Don't Want To Set The World On Fire,181066,181067.0,3.0177833333333335
142076,vasile_papaluta,The Ink Spots,I Don't Want To Set The World On Fire,181066,181067.0,3.0177833333333335
142087,vasile_papaluta,Niklas Blumenthaler,Through A Child's Eyes,181060,181061.0,3.0176833333333333
142088,vasile_papaluta,Arctic Monkeys,Fireside,181049,181049.0,3.0174833333333333
142089,elena_timbur,Arctic Monkeys,Fireside,181049,181049.0,3.0174833333333333
142099,eduard_balamatiuc,Grigory Leps,Пока бьётся моё сердце,181044,181044.0,3.0174
142100,vladimir_stojoc,G Mills,Rest Your Head,181043,181043.0,3.0173833333333335
142101,nicolae_gherman,The Lumineers,BIG SHOT,181040,181040.0,3.017333333333333
142103,arina_coroliuc,Vaya Con Dios,Pauvre Diable,181040,181040.0,3.017333333333333
